txn_id,sender_id,recipient_id,amount,currency,channel,timestamp,sender_age,sender_tenure_days,sender_typical_amount,recipient_is_new_to_sender,recipient_account_age_days,recipient_distinct_senders_1h,recipient_distinct_senders_24h,recipient_distinct_senders_7d,has_credential_event,credential_event_type,credential_event_minutes_before_txn,credential_failed_attempts,label
TXN-0010476,SND-01308,REC-01754,617.91,NGN,bill_pay,2026-07-08T16:22:03,47,433,37.94,1,135,0,0,0,1,device_change,86.7958,1,0
TXN-0010477,SND-02404,REC-02369,219.1,ZAR,bill_pay,2026-07-23T07:59:01,29,244,182.83,0,1096,0,0,5,0,none,0.0,0,0
TXN-0010478,SND-02231,REC-01191,67.92,UGX,p2p,2026-07-22T19:28:26,31,344,60.28,0,984,1,2,2,0,none,0.0,0,0
TXN-0010479,SND-01778,REC-02463,3704.99,UGX,agent_cashout,2026-07-09T14:55:02,42,2053,4367.3,0,288,15,48,90,0,none,0.0,0,0
TXN-0010480,SND-02809,REC-01869,869.33,KES,p2p,2026-07-22T18:33:25,26,204,565.55,0,17,9,47,76,0,none,0.0,0,0
TXN-0010481,SND-03936,REC-00064,299.12,GHS,p2p,2026-07-04T07:32:25,45,991,310.17,1,140,0,0,4,1,sim_swap_alert,2.0168,9,1
TXN-0010482,SND-01085,REC-01947,100.64,UGX,bill_pay,2026-07-13T12:09:24,45,191,84.06,1,1571,8,24,118,0,none,0.0,0,1
TXN-0010483,SND-00088,REC-01357,59.65,ZAR,bill_pay,2026-07-30T04:20:35,21,20,68.48,0,266,12,23,60,0,none,0.0,0,1
TXN-0010484,SND-03676,REC-01059,1517.66,KES,p2p,2026-07-11T10:19:22,41,213,122.35,1,706,0,0,2,1,pin_failed_then_success,10.7872,5,0
TXN-0010485,SND-00125,REC-01553,9816.33,KES,agent_cashout,2026-07-24T10:52:34,41,149,575.71,0,1237,0,0,0,0,none,0.0,0,0
TXN-0010486,SND-02287,REC-01651,43.54,KES,p2p,2026-07-27T09:37:15,34,916,38.52,1,11,0,0,1,0,none,0.0,0,0
TXN-0010487,SND-03947,REC-01753,223.58,UGX,p2p,2026-07-07T19:19:05,40,255,141.27,1,197,0,0,2,0,none,0.0,0,0
TXN-0010488,SND-03175,REC-00045,798.14,NGN,p2p,2026-07-11T11:38:46,27,480,635.57,0,338,7,20,69,0,none,0.0,0,1
TXN-0010489,SND-03545,REC-00405,3931.01,TZS,p2p,2026-07-22T17:03:03,36,140,462.44,0,78,1,2,4,0,none,0.0,0,0
TXN-0010490,SND-02020,REC-00215,704.53,UGX,merchant,2026-07-04T07:45:46,27,925,71.42,0,470,0,0,3,0,none,0.0,0,1
TXN-0010491,SND-02825,REC-01259,1072.03,KES,merchant,2026-07-17T19:45:13,33,58,976.06,0,294,1,1,2,0,none,0.0,0,0
TXN-0010492,SND-02780,REC-01066,2896.79,KES,p2p,2026-07-02T10:16:09,21,491,503.45,0,224,0,0,2,0,none,0.0,0,0
TXN-0010493,SND-00678,REC-00713,281.75,TZS,agent_cashout,2026-07-14T20:48:42,33,332,160.64,0,529,0,0,3,0,none,0.0,0,0
TXN-0010494,SND-03400,REC-01796,1057.48,UGX,merchant,2026-07-19T18:51:42,28,808,914.97,0,139,0,1,3,1,sim_swap_alert,1.4136,1,0
TXN-0010495,SND-02084,REC-00171,621.06,XOF,agent_cashout,2026-07-25T09:37:40,45,743,93.97,1,45,0,0,1,0,none,0.0,0,1
TXN-0010496,SND-03762,REC-02716,3065.83,KES,merchant,2026-07-05T21:05:12,23,356,190.08,1,1660,0,0,4,0,none,0.0,0,1
TXN-0010497,SND-02192,REC-01227,100.0,UGX,merchant,2026-07-21T09:56:13,49,459,24.15,0,333,0,0,2,0,none,0.0,0,0
TXN-0010498,SND-00473,REC-00276,1274.29,GHS,merchant,2026-07-24T04:48:56,64,156,1089.42,0,878,0,0,3,0,none,0.0,0,1
TXN-0010499,SND-01732,REC-02465,1175.79,KES,agent_cashout,2026-07-27T19:05:14,45,38,1060.15,0,164,0,1,2,0,none,0.0,0,0
TXN-0010500,SND-02914,REC-02306,534.83,UGX,agent_cashout,2026-07-02T09:13:02,27,100,520.81,0,141,0,0,2,0,none,0.0,0,0
TXN-0010501,SND-00820,REC-02143,14489.18,TZS,p2p,2026-07-22T17:56:07,26,1058,355.32,0,333,0,0,1,1,sim_swap_alert,26.9773,0,0
TXN-0010502,SND-01812,REC-02429,1604.49,NGN,p2p,2026-07-18T12:40:19,35,1057,123.02,0,465,0,2,3,0,none,0.0,0,0
TXN-0010503,SND-01737,REC-01250,4128.32,ZAR,p2p,2026-07-02T16:10:02,43,323,621.8,0,100,1,1,3,0,none,0.0,0,0
TXN-0010504,SND-02083,REC-02016,468.31,XOF,bill_pay,2026-07-04T15:33:56,38,1055,514.23,0,172,0,0,1,0,none,0.0,0,0
TXN-0010505,SND-03283,REC-02386,76.08,XOF,agent_cashout,2026-07-25T08:06:23,34,92,57.03,1,21,11,19,132,0,none,0.0,0,0
TXN-0010506,SND-00743,REC-02850,323.09,ZAR,agent_cashout,2026-07-19T13:17:24,35,440,220.15,1,25,15,28,58,0,none,0.0,0,0
TXN-0010507,SND-00246,REC-00249,639.93,NGN,merchant,2026-07-16T12:16:04,30,366,38.82,0,31,0,1,4,0,none,0.0,0,0
TXN-0010508,SND-02871,REC-00941,8541.33,XOF,p2p,2026-07-06T09:40:53,66,58,316.48,1,443,0,0,3,1,password_reset,12.3479,1,1
TXN-0010509,SND-00065,REC-00537,134.95,UGX,p2p,2026-07-28T17:08:56,42,380,96.77,0,125,0,0,3,0,none,0.0,0,1
TXN-0010510,SND-01421,REC-02728,368.86,XOF,agent_cashout,2026-07-15T19:57:48,27,773,119.53,1,2696,1,1,4,1,pin_failed_then_success,5.8978,2,0
TXN-0010511,SND-03099,REC-00162,931.94,GHS,agent_cashout,2026-07-24T05:33:26,31,388,731.93,0,338,0,0,0,0,none,0.0,0,0
TXN-0010512,SND-01637,REC-02332,4964.68,GHS,agent_cashout,2026-07-20T07:53:12,43,141,223.05,0,80,0,0,5,0,none,0.0,0,0
TXN-0010513,SND-00567,REC-00843,1169.18,UGX,agent_cashout,2026-07-03T12:24:56,31,370,548.69,0,172,0,0,2,0,none,0.0,0,0
TXN-0010514,SND-03242,REC-02290,36.91,XOF,p2p,2026-07-15T11:36:43,50,118,43.56,0,45,0,0,2,0,none,0.0,0,0
TXN-0010515,SND-02361,REC-00374,28.53,GHS,merchant,2026-07-13T20:53:18,46,835,50.09,1,94,0,0,2,1,otp_delay_retry,1.338,3,1
TXN-0010516,SND-01047,REC-01816,996.76,UGX,p2p,2026-07-07T18:00:12,30,167,267.69,0,244,0,1,3,0,none,0.0,0,1
TXN-0010517,SND-01514,REC-01801,3646.67,XOF,p2p,2026-07-11T08:18:52,31,404,810.67,0,438,0,1,5,1,pin_failed_then_success,45.3684,3,1
TXN-0010518,SND-00603,REC-00189,477.18,KES,p2p,2026-07-24T05:37:41,24,427,287.48,0,1,0,0,2,1,device_change,15.1865,1,0
TXN-0010519,SND-03252,REC-00618,3083.35,TZS,p2p,2026-07-27T17:01:56,32,50,54.71,1,342,0,1,2,1,pin_failed_then_success,15.7714,2,0
TXN-0010520,SND-00562,REC-00674,426.07,UGX,p2p,2026-07-11T14:03:42,31,1067,129.65,0,54,0,1,6,1,otp_delay_retry,17.1656,7,1
TXN-0010521,SND-02080,REC-01223,478.23,UGX,p2p,2026-07-04T10:51:10,24,315,255.28,0,610,0,1,2,0,none,0.0,0,0
TXN-0010522,SND-02509,REC-02437,602.5,UGX,merchant,2026-07-02T16:19:52,25,498,869.57,1,11,3,21,73,0,none,0.0,0,1
TXN-0010523,SND-02986,REC-02352,654.9,TZS,merchant,2026-07-10T18:04:42,28,234,596.61,0,1213,0,0,3,0,none,0.0,0,1
TXN-0010524,SND-00967,REC-02874,326.89,NGN,merchant,2026-07-17T20:58:02,40,358,122.82,1,1595,6,51,145,1,sim_swap_alert,58.1396,1,1
TXN-0010525,SND-01189,REC-02512,192.75,XOF,bill_pay,2026-07-12T08:27:30,45,802,486.32,0,462,0,0,1,0,none,0.0,0,0
TXN-0010526,SND-00075,REC-00181,83104.68,TZS,p2p,2026-07-03T17:33:50,51,566,1133.67,0,411,0,0,4,1,sim_swap_alert,18.4457,0,1
TXN-0010527,SND-00049,REC-00785,351.18,KES,agent_cashout,2026-07-16T12:47:31,59,547,191.91,0,3,10,53,79,0,none,0.0,0,1
TXN-0010528,SND-02526,REC-01972,7333.21,UGX,p2p,2026-07-15T21:25:08,40,618,406.3,1,365,0,0,3,0,none,0.0,0,1
TXN-0010529,SND-03199,REC-02090,417.58,ZAR,p2p,2026-07-22T10:44:41,41,342,86.65,0,179,1,1,5,0,none,0.0,0,1
TXN-0010530,SND-03681,REC-01218,534.67,GHS,merchant,2026-07-15T16:56:30,63,52,212.7,1,1539,8,35,116,0,none,0.0,0,1
TXN-0010531,SND-02702,REC-00821,519.72,ZAR,agent_cashout,2026-07-07T12:15:54,46,114,139.86,0,231,0,0,1,0,none,0.0,0,0
TXN-0010532,SND-01344,REC-01409,402.51,NGN,merchant,2026-07-26T10:01:38,22,357,831.48,1,8,0,1,1,0,none,0.0,0,0
TXN-0010533,SND-03672,REC-02244,303.09,TZS,bill_pay,2026-07-25T19:53:49,48,233,786.69,1,111,0,0,1,0,none,0.0,0,0
TXN-0010534,SND-00273,REC-02690,127.2,GHS,p2p,2026-07-07T14:32:15,28,2814,91.78,0,282,1,1,3,1,pin_failed_then_success,10.4602,2,0
TXN-0010535,SND-02016,REC-00848,111.37,XOF,p2p,2026-07-27T18:02:00,25,563,161.32,1,354,0,0,3,0,none,0.0,0,0
TXN-0010536,SND-01564,REC-00582,179.52,TZS,p2p,2026-07-10T09:47:33,31,140,10.8,1,650,0,2,5,0,none,0.0,0,0
TXN-0010537,SND-00540,REC-02177,65.58,GHS,agent_cashout,2026-07-27T18:07:37,29,220,139.47,1,1918,0,1,4,1,otp_delay_retry,17.0926,6,1
TXN-0010538,SND-02087,REC-02689,316.85,KES,agent_cashout,2026-07-28T17:53:47,35,237,266.82,0,822,1,1,1,0,none,0.0,0,0
TXN-0010539,SND-02052,REC-02802,1563.93,KES,merchant,2026-07-07T04:37:45,27,230,1429.09,0,73,0,0,2,1,otp_delay_retry,29.5379,6,1
TXN-0010540,SND-01905,REC-02927,2213.62,TZS,p2p,2026-07-30T09:43:48,44,615,129.14,0,32,0,0,0,1,device_change,7.3222,1,0
TXN-0010541,SND-00829,REC-00750,520.18,XOF,p2p,2026-07-11T08:49:56,34,350,475.36,0,58,0,0,2,1,sim_swap_alert,4.8731,0,0
TXN-0010542,SND-00817,REC-02605,41.85,NGN,bill_pay,2026-07-07T07:53:47,36,583,17.08,1,391,0,1,3,0,none,0.0,0,0
TXN-0010543,SND-00293,REC-02503,344.05,XOF,bill_pay,2026-07-24T10:38:50,34,402,221.59,1,571,0,0,0,1,otp_delay_retry,1.6509,0,1
TXN-0010544,SND-00668,REC-00856,249.94,ZAR,p2p,2026-07-16T13:17:33,26,437,251.3,1,1346,1,1,5,0,none,0.0,0,0
TXN-0010545,SND-03778,REC-01104,5062.54,TZS,bill_pay,2026-07-27T15:00:16,21,384,699.34,0,413,0,0,2,1,device_change,14.8543,4,0
TXN-0010546,SND-03258,REC-02624,13430.01,ZAR,p2p,2026-07-15T09:01:25,43,252,789.97,0,389,0,0,2,0,none,0.0,0,0
TXN-0010547,SND-00332,REC-00288,89.78,NGN,bill_pay,2026-07-01T08:06:56,31,221,99.25,1,219,0,1,3,0,none,0.0,0,0
TXN-0010548,SND-00149,REC-02373,10783.22,UGX,agent_cashout,2026-07-16T11:17:08,37,503,1327.72,1,174,0,0,3,1,password_reset,43.9283,0,0
TXN-0010549,SND-00744,REC-00051,4052.18,KES,p2p,2026-07-28T15:14:43,20,238,317.63,0,62,0,1,2,1,password_reset,0.9378,1,0
TXN-0010550,SND-03635,REC-00174,182.91,NGN,agent_cashout,2026-07-03T10:59:55,40,1186,58.17,0,1060,0,1,2,1,sim_swap_alert,30.4941,7,1
TXN-0010551,SND-01958,REC-00930,266.0,UGX,p2p,2026-07-17T14:52:20,28,1129,171.8,1,640,0,0,3,1,pin_failed_then_success,24.729,3,0
TXN-0010552,SND-00406,REC-02980,172.1,ZAR,p2p,2026-07-01T09:13:19,38,333,77.19,0,218,8,50,147,0,none,0.0,0,1
TXN-0010553,SND-01363,REC-02372,141.2,UGX,p2p,2026-07-14T08:55:48,25,604,163.33,1,156,0,0,1,0,none,0.0,0,0
TXN-0010554,SND-00333,REC-00376,227.86,TZS,agent_cashout,2026-07-11T18:47:52,44,2478,151.57,0,143,0,0,2,1,device_change,30.3217,7,1
TXN-0010555,SND-02915,REC-00595,465.06,TZS,p2p,2026-07-08T13:13:36,50,363,593.19,1,108,0,0,3,0,none,0.0,0,0
TXN-0010556,SND-03046,REC-02446,142.49,ZAR,agent_cashout,2026-07-09T11:33:59,37,178,179.15,0,259,0,0,2,1,device_change,23.9936,1,0
TXN-0010557,SND-03997,REC-01653,1749.12,TZS,p2p,2026-07-27T13:56:59,59,28,937.41,1,355,18,37,63,0,none,0.0,0,0
TXN-0010558,SND-02206,REC-00335,4174.17,NGN,p2p,2026-07-26T01:27:47,29,862,3160.93,1,693,0,0,4,0,none,0.0,0,0
TXN-0010559,SND-01034,REC-00581,54.91,GHS,bill_pay,2026-07-27T09:17:19,34,354,73.86,1,277,0,1,3,0,none,0.0,0,0
TXN-0010560,SND-02673,REC-01275,293.2,NGN,p2p,2026-07-11T12:17:15,26,316,328.79,0,138,0,0,1,0,none,0.0,0,1
TXN-0010561,SND-01605,REC-01014,287.02,ZAR,p2p,2026-07-26T18:01:54,32,1538,311.71,1,711,1,1,4,0,none,0.0,0,0
TXN-0010562,SND-01819,REC-00235,244.55,KES,agent_cashout,2026-07-15T15:54:23,46,2435,154.2,0,216,0,0,1,0,none,0.0,0,0
TXN-0010563,SND-00887,REC-01756,182.64,TZS,p2p,2026-07-21T12:17:49,55,146,199.48,0,179,0,0,0,0,none,0.0,0,0
TXN-0010564,SND-03170,REC-00387,59.02,TZS,p2p,2026-07-26T02:06:29,31,701,22.04,1,352,0,0,3,0,none,0.0,0,1
TXN-0010565,SND-02122,REC-00786,79.04,ZAR,p2p,2026-07-29T22:18:09,69,543,114.35,0,366,6,15,115,0,none,0.0,0,1
TXN-0010566,SND-02824,REC-01988,33168.15,NGN,agent_cashout,2026-07-23T17:22:52,32,425,2849.99,1,182,0,0,3,0,none,0.0,0,0
TXN-0010567,SND-00960,REC-02345,126.56,TZS,p2p,2026-07-12T05:04:31,20,167,143.22,0,543,0,1,1,0,none,0.0,0,0
TXN-0010568,SND-02717,REC-01070,15.88,GHS,p2p,2026-07-13T09:49:28,34,587,20.66,0,33,0,0,5,0,none,0.0,0,0
TXN-0010569,SND-01735,REC-01205,41.77,ZAR,bill_pay,2026-07-06T17:59:05,27,1315,52.23,0,188,0,0,0,0,none,0.0,0,0
TXN-0010570,SND-02493,REC-02915,5220.56,KES,p2p,2026-07-22T07:40:15,30,135,3171.94,1,593,18,50,84,0,none,0.0,0,1
TXN-0010571,SND-01032,REC-01843,2683.6,NGN,p2p,2026-07-16T13:52:32,34,73,620.26,0,107,0,1,4,1,pin_failed_then_success,11.8535,2,0
TXN-0010572,SND-00634,REC-01546,108.79,NGN,merchant,2026-07-04T14:49:44,49,473,347.67,1,1117,0,0,1,0,none,0.0,0,0
TXN-0010573,SND-00800,REC-00074,697.55,TZS,merchant,2026-07-22T11:15:07,54,844,139.93,0,494,0,0,1,0,none,0.0,0,0
TXN-0010574,SND-03201,REC-00279,85000.0,ZAR,p2p,2026-07-11T07:12:40,28,252,2212.78,0,342,0,0,1,1,sim_swap_alert,2.71,1,0
TXN-0010575,SND-00067,REC-02268,225.13,GHS,merchant,2026-07-09T12:59:11,49,227,119.19,1,24,7,39,122,1,password_reset,49.1174,0,0
TXN-0010576,SND-02039,REC-00703,2089.37,ZAR,p2p,2026-07-21T06:09:03,21,150,165.26,0,175,0,0,2,1,pin_failed_then_success,2.7519,2,1
TXN-0010577,SND-00759,REC-01719,1798.1,GHS,p2p,2026-07-26T17:04:31,22,246,708.7,1,382,0,1,2,0,none,0.0,0,1
TXN-0010578,SND-03138,REC-00661,1759.1,UGX,p2p,2026-07-15T16:26:14,47,1982,162.75,0,802,0,0,3,0,none,0.0,0,1
TXN-0010579,SND-00848,REC-02723,4120.21,GHS,p2p,2026-07-17T07:28:23,26,74,584.43,1,100,0,2,2,0,none,0.0,0,0
TXN-0010580,SND-01254,REC-01925,293.89,GHS,merchant,2026-07-08T06:56:57,18,94,115.0,1,266,0,1,2,0,none,0.0,0,0
TXN-0010581,SND-01238,REC-02808,25423.97,NGN,p2p,2026-07-21T10:38:38,27,1918,230.13,0,695,0,1,1,1,pin_failed_then_success,11.6769,1,0
TXN-0010582,SND-01941,REC-00454,716.48,KES,agent_cashout,2026-07-30T21:08:52,47,230,651.13,1,5,10,53,101,0,none,0.0,0,1
TXN-0010583,SND-00335,REC-00335,4512.78,ZAR,p2p,2026-07-05T21:18:30,20,870,291.15,0,693,1,2,3,1,device_change,66.6055,1,1
TXN-0010584,SND-02232,REC-01636,378.31,ZAR,p2p,2026-07-04T08:43:07,37,895,316.87,0,20,0,0,2,1,device_change,21.6497,1,0
TXN-0010585,SND-02411,REC-02745,4085.45,TZS,agent_cashout,2026-07-20T07:31:08,50,88,180.81,0,124,0,1,1,1,pin_failed_then_success,4.2192,2,0
TXN-0010586,SND-00795,REC-00691,811.76,KES,merchant,2026-07-18T06:45:17,38,77,39.15,0,135,0,2,5,1,password_reset,30.248,0,1
TXN-0010587,SND-01002,REC-01206,475.51,TZS,bill_pay,2026-07-01T21:39:34,34,504,423.18,0,102,0,0,4,1,pin_failed_then_success,78.2719,4,1
TXN-0010588,SND-01201,REC-00615,12687.95,UGX,merchant,2026-07-15T14:07:49,41,60,2175.57,0,293,0,1,3,1,password_reset,0.6749,1,0
TXN-0010589,SND-00204,REC-02261,6637.79,TZS,agent_cashout,2026-07-13T13:51:06,52,1761,341.0,0,458,0,0,1,1,sim_swap_alert,96.608,1,0
TXN-0010590,SND-01381,REC-00980,12157.69,GHS,bill_pay,2026-07-30T13:38:16,29,89,367.98,0,14,0,0,3,1,pin_failed_then_success,38.4476,3,1
TXN-0010591,SND-03445,REC-01784,266.28,ZAR,p2p,2026-07-04T14:07:11,38,1844,296.7,0,1288,0,0,1,1,password_reset,16.5694,5,1
TXN-0010592,SND-03030,REC-02850,203.08,TZS,p2p,2026-07-20T14:49:50,19,45,291.65,1,25,0,0,4,1,otp_delay_retry,0.5803,1,0
TXN-0010593,SND-02285,REC-02975,163.37,GHS,p2p,2026-07-19T08:38:48,36,559,103.11,0,3,0,0,1,0,none,0.0,0,1
TXN-0010594,SND-01705,REC-01819,335.66,TZS,agent_cashout,2026-07-14T20:30:14,33,1168,75.56,1,212,0,0,2,1,password_reset,9.1183,0,1
TXN-0010595,SND-01650,REC-01019,22607.36,KES,p2p,2026-07-25T06:01:18,24,33,2230.94,0,802,0,1,3,1,sim_swap_alert,29.9374,1,1
TXN-0010596,SND-03347,REC-00979,10.54,NGN,p2p,2026-07-23T06:12:20,40,265,21.73,0,369,17,38,137,1,device_change,7.6146,0,1
TXN-0010597,SND-03317,REC-02848,8857.16,NGN,bill_pay,2026-07-25T10:36:31,35,1102,761.18,1,636,0,0,2,0,none,0.0,0,0
TXN-0010598,SND-00906,REC-01738,205.24,XOF,p2p,2026-07-08T18:22:44,35,598,139.73,0,305,0,0,1,0,none,0.0,0,0
TXN-0010599,SND-00658,REC-01341,3300.05,XOF,bill_pay,2026-07-15T09:00:14,31,840,1588.52,0,238,0,1,2,1,otp_delay_retry,62.8157,0,0
TXN-0010600,SND-03824,REC-00806,4737.71,NGN,p2p,2026-07-24T18:13:02,37,377,102.53,1,96,0,1,5,1,otp_delay_retry,34.4589,1,0
TXN-0010601,SND-02804,REC-01185,295.98,UGX,merchant,2026-07-04T13:20:34,31,2132,469.39,1,163,0,0,1,0,none,0.0,0,0
TXN-0010602,SND-01297,REC-02209,272.88,UGX,p2p,2026-07-14T12:34:18,30,1445,28.99,1,525,0,2,3,0,none,0.0,0,0
TXN-0010603,SND-00072,REC-02267,821.91,XOF,p2p,2026-07-06T08:34:52,28,39,334.04,0,274,0,0,1,0,none,0.0,0,0
TXN-0010604,SND-01697,REC-02042,76.37,TZS,merchant,2026-07-16T09:28:23,24,62,138.2,0,725,0,0,1,0,none,0.0,0,0
TXN-0010605,SND-02468,REC-00244,86.35,ZAR,bill_pay,2026-07-19T06:02:29,35,178,128.53,0,768,0,0,1,0,none,0.0,0,0
TXN-0010606,SND-00491,REC-01991,314.35,ZAR,bill_pay,2026-07-01T05:32:04,36,27,164.16,1,195,7,16,100,0,none,0.0,0,0
TXN-0010607,SND-01206,REC-01879,213.55,KES,agent_cashout,2026-07-25T08:01:05,24,454,169.49,0,456,0,1,1,0,none,0.0,0,0
TXN-0010608,SND-02099,REC-01022,75.89,GHS,p2p,2026-07-22T17:05:00,45,422,106.78,0,61,0,0,3,1,sim_swap_alert,12.317,6,0
TXN-0010609,SND-00643,REC-00672,22.74,UGX,bill_pay,2026-07-14T15:35:38,45,60,35.98,0,1814,1,2,4,1,password_reset,50.7557,5,0
TXN-0010610,SND-03510,REC-01654,472.49,ZAR,bill_pay,2026-07-15T16:29:13,47,98,684.23,0,1259,1,2,2,0,none,0.0,0,0
TXN-0010611,SND-00060,REC-02438,502.88,NGN,p2p,2026-07-24T17:14:48,39,622,977.72,0,44,0,0,2,0,none,0.0,0,0
TXN-0010612,SND-01238,REC-02808,1974.72,TZS,bill_pay,2026-07-22T14:00:51,27,1918,230.13,0,695,0,0,1,0,none,0.0,0,0
TXN-0010613,SND-00665,REC-00584,5047.65,TZS,merchant,2026-07-17T13:44:06,29,719,244.89,0,130,0,1,1,1,otp_delay_retry,20.753,0,0
TXN-0010614,SND-01473,REC-00631,2165.81,NGN,p2p,2026-07-08T15:10:16,24,202,130.66,0,155,0,1,4,1,sim_swap_alert,1.3885,1,0
TXN-0010615,SND-01901,REC-02446,1458.64,KES,p2p,2026-07-15T17:19:23,34,26,130.73,1,259,0,0,1,0,none,0.0,0,0
TXN-0010616,SND-03659,REC-00524,169.27,TZS,p2p,2026-07-23T05:40:30,26,254,197.17,0,531,0,1,4,0,none,0.0,0,0
TXN-0010617,SND-03299,REC-00212,1805.22,UGX,merchant,2026-07-09T07:08:19,31,681,57.54,1,917,0,0,1,1,pin_failed_then_success,1.201,2,0
TXN-0010618,SND-02677,REC-02861,1319.13,KES,bill_pay,2026-07-14T22:23:57,32,590,133.06,1,391,0,1,3,1,sim_swap_alert,3.9634,0,1
TXN-0010619,SND-03797,REC-00464,555.18,GHS,p2p,2026-07-27T15:35:26,35,264,123.4,0,501,0,1,1,0,none,0.0,0,1
TXN-0010620,SND-02088,REC-02323,1747.25,XOF,merchant,2026-07-30T10:00:33,55,788,131.82,1,600,0,0,0,0,none,0.0,0,1
TXN-0010621,SND-00294,REC-02471,695.02,UGX,p2p,2026-07-25T10:36:55,25,275,723.95,1,182,0,1,3,1,device_change,12.8741,1,1
TXN-0010622,SND-00046,REC-00387,178.63,KES,p2p,2026-07-21T08:02:37,42,71,104.67,0,352,7,33,64,0,none,0.0,0,0
TXN-0010623,SND-02266,REC-01117,734.62,XOF,bill_pay,2026-07-20T16:44:38,43,776,949.75,1,371,0,3,3,0,none,0.0,0,1
TXN-0010624,SND-03436,REC-00132,230.1,NGN,merchant,2026-07-28T06:29:26,26,330,606.32,0,404,0,2,5,0,none,0.0,0,0
TXN-0010625,SND-01934,REC-02136,138.89,KES,bill_pay,2026-07-30T16:27:32,29,408,87.2,0,804,1,1,1,1,pin_failed_then_success,0.2246,5,0
TXN-0010626,SND-01892,REC-01175,118.84,XOF,p2p,2026-07-23T11:34:55,42,321,93.37,1,96,0,1,1,0,none,0.0,0,0
TXN-0010627,SND-01261,REC-00851,1278.97,KES,p2p,2026-07-28T13:04:14,49,395,139.36,1,72,0,0,1,0,none,0.0,0,0
TXN-0010628,SND-02315,REC-02937,474.23,TZS,agent_cashout,2026-07-28T19:28:52,61,841,62.15,0,314,0,0,1,0,none,0.0,0,0
TXN-0010629,SND-01973,REC-01858,2398.5,ZAR,p2p,2026-07-13T16:57:11,45,43,1005.51,1,49,0,1,3,0,none,0.0,0,0
TXN-0010630,SND-03396,REC-02252,10740.86,GHS,agent_cashout,2026-07-25T07:56:53,23,953,1396.29,1,1120,0,0,1,0,none,0.0,0,0
TXN-0010631,SND-02603,REC-01123,242.32,KES,bill_pay,2026-07-25T12:58:16,22,480,206.49,0,718,5,30,139,0,none,0.0,0,1
TXN-0010632,SND-03049,REC-02639,23.29,XOF,bill_pay,2026-07-06T09:04:55,36,198,16.65,0,122,0,1,5,0,none,0.0,0,0
TXN-0010633,SND-03827,REC-00027,33.18,NGN,merchant,2026-07-07T14:16:46,39,509,44.53,0,323,6,36,80,0,none,0.0,0,1
TXN-0010634,SND-01579,REC-00438,4223.15,XOF,bill_pay,2026-07-22T12:10:24,42,974,911.0,0,551,1,1,1,0,none,0.0,0,1
TXN-0010635,SND-02538,REC-01860,366.72,NGN,merchant,2026-07-29T15:26:22,36,1021,524.49,0,154,0,0,1,0,none,0.0,0,0
TXN-0010636,SND-00254,REC-00061,291.3,TZS,p2p,2026-07-12T15:40:45,38,485,350.43,0,187,16,24,45,0,none,0.0,0,1
TXN-0010637,SND-02871,REC-01046,1673.75,KES,bill_pay,2026-07-28T08:21:07,66,58,316.48,1,43,0,1,2,0,none,0.0,0,0
TXN-0010638,SND-01172,REC-00539,97.93,KES,p2p,2026-07-04T14:20:02,57,800,174.88,0,459,0,0,1,0,none,0.0,0,0
TXN-0010639,SND-00233,REC-02029,1766.26,GHS,p2p,2026-07-20T17:27:46,39,803,1078.48,1,411,0,0,2,0,none,0.0,0,0
TXN-0010640,SND-03814,REC-02851,394.81,NGN,p2p,2026-07-08T08:58:30,48,408,690.93,1,46,3,46,90,1,device_change,0.2931,0,1
TXN-0010641,SND-03412,REC-01525,6146.85,ZAR,p2p,2026-07-22T03:22:32,23,1291,564.91,0,807,0,0,3,0,none,0.0,0,1
TXN-0010642,SND-02104,REC-01669,320.66,XOF,p2p,2026-07-24T11:49:19,28,1370,151.78,0,19,14,35,119,0,none,0.0,0,0
TXN-0010643,SND-02171,REC-02477,4881.98,ZAR,p2p,2026-07-26T16:51:09,49,742,1489.56,0,679,1,1,2,1,device_change,10.4304,4,0
TXN-0010644,SND-00551,REC-02518,1505.95,ZAR,agent_cashout,2026-07-14T15:52:25,55,37,87.14,1,20,0,0,1,1,pin_failed_then_success,62.8592,3,1
TXN-0010645,SND-03856,REC-01920,908.14,NGN,bill_pay,2026-07-23T11:11:59,55,500,499.84,0,75,6,21,139,1,sim_swap_alert,41.2665,1,1
TXN-0010646,SND-00356,REC-01172,442.64,UGX,p2p,2026-07-06T11:40:07,30,139,336.66,0,143,1,1,2,0,none,0.0,0,0
TXN-0010647,SND-03940,REC-00236,16.81,TZS,p2p,2026-07-17T19:55:14,39,313,20.07,0,525,10,20,81,0,none,0.0,0,1
TXN-0010648,SND-02568,REC-00146,727.46,UGX,agent_cashout,2026-07-09T05:33:17,43,968,808.47,0,29,0,1,5,0,none,0.0,0,1
TXN-0010649,SND-01107,REC-00081,895.62,XOF,bill_pay,2026-07-29T16:53:43,59,14,347.77,1,136,0,0,3,1,device_change,41.5702,6,0
TXN-0010650,SND-02076,REC-00584,148.71,ZAR,p2p,2026-07-01T01:04:08,29,112,163.39,1,130,0,0,0,0,none,0.0,0,0
